id;MAX;AVG
10874954;1152;572
10874956;522;263
10874959;128;29
10874962;106;29
10874965;725;353
10874968;1018;465
10874973;1018;512
10874978;1061;496
10874987;1077;451
10874992;1184;511
10874993;1269;519
10874997;1168;522
10875000;1045;496
10875005;896;441
10875012;618;320
10875015;656;302
10875019;688;317
10875021;442;163
10875023;741;387
10875024;725;328
10875026;570;275
10875030;384;203
10875034;112;26
10875039;106;30
10875041;389;193
10875042;245;172
10875043;341;108
10875045;389;181
10875047;474;220
10875049;768;398
10875052;602;270
10875054;1034;537
10875055;1093;526
10875057;874;435
10875058;821;390
10875059;1141;414
10875060;1072;387
10875063;1013;482
10875066;1008;539
10875069;853;452
10875071;1040;514
10875120;32;18
10875134;53;26
10875146;26;18
10875163;42;18
10875181;26;21
10875202;213;170
10875206;384;189
10875221;901;368
10875233;597;321
10875238;885;272
10875244;1237;170
10875256;784;351
10875258;810;412
10875261;320;123
10875266;592;338
10875267;474;245
10875272;490;250
10875275;709;267
10875283;538;252
10875285;634;288
10875287;592;268
10875288;677;279
10875290;640;252
10875292;517;243
10875293;661;239
10875295;2592;715
10875298;122;29
10875299;117;27
10875300;112;27
10875302;96;27
10875306;74;19
10875309;64;26
10875311;96;26
10875315;90;27
10875318;69;24
10875321;106;26
10875324;74;27
10875327;48;22
10875330;64;28
10875333;85;24
10875335;96;26
10875338;26;23
10875341;37;20
10875343;42;23
10875346;26;22
10875349;69;24
10875353;37;22
10875357;26;21
10875361;58;26
10875365;101;27
10875369;37;24
10875370;160;111
10875374;400;184
10875376;528;192
10875378;720;213
10875380;1189;233
10875382;506;191
10875384;554;180
10875387;1104;250
10875388;250;173
10875389;117;27
10875393;106;28
10875403;58;25
10875406;2522;502
10875411;1029;261
10875416;720;213
10875420;816;281
10875432;154;108
10875437;101;26
10875444;101;26
10875447;101;27
10875453;101;26
10875457;74;21
10875464;85;22
10875472;80;27
10875477;53;26
10875483;90;27
10875488;96;24
10875492;85;25
10875496;42;22
10875499;53;22
10875503;96;25
10875508;26;20
10875514;90;27
10875518;80;24
10875523;21;21
10875528;117;24
10875531;26;14
10875532;378;158
10875535;1850;294
10875537;1365;343
10875542;394;233
10875545;773;331
10875547;602;254
10875551;544;252
10875555;1130;580
10875557;1296;583
10875559;992;508
10875563;1008;496
10875565;1269;503
10875569;981;515
10875570;1146;519
10875574;1130;548
10875580;1040;474
10875582;1024;473
10875589;1178;559
10875593;1157;586
10875594;1114;520
10875598;122;27
10875603;106;27
10875617;832;431
10875621;858;477
10875625;986;480
10875628;976;454
10875631;1216;472
10875635;965;449
10875640;906;420
10875643;976;439
10875648;976;460
10875653;986;472
10875658;1024;489
10875663;778;376
10875668;768;344
10875673;506;281
10875678;656;325
10875680;709;334
10875691;437;223
10875695;922;366
10875698;736;279
10875702;618;284
10875706;640;247
10875710;405;224
10875714;608;276
10875718;544;223
10875722;592;246
10875726;538;237
10875731;512;249
10875734;112;52
10875736;96;26
10875738;112;27
10875742;122;29
10875755;74;24
10875774;90;23
10875782;90;24
10875790;80;22
10875791;96;28
10875792;112;25
10875793;90;28
10875796;53;22
10875799;26;19
10875802;48;19
10875804;80;26
10875806;101;26
10875808;122;30
10875813;106;28
10875814;37;20
10875816;26;17
10875819;32;22
10875821;58;20
10875823;810;256
10875825;773;281
10875827;1093;285
10875828;400;214
10875830;458;205
10875832;1056;554
10875833;1029;574
10875835;1082;495
10875836;1130;534
10875839;1104;545
10875840;1194;535
10875843;1082;541
10875845;1253;585
10875847;1109;615
10875850;1045;597
10875852;1253;565
10875853;1333;535
10875855;1050;524
10875857;1056;522
10875858;1242;579
10875860;1114;563
10875864;128;27
10875865;112;27
10875873;74;25
10875875;32;21
10875879;80;29
10875883;37;20
10875885;96;25
10875888;112;26
10875890;117;29
10875895;37;21
10875898;96;29
10875901;112;30
10875902;80;27
10875908;101;30
10875913;117;29
10875916;32;23
10875925;64;26
10875935;106;31
10875938;37;20
10875947;85;28
10875951;96;31
10875961;437;184
10875968;2234;401
10875969;677;243
10875973;613;261
10875977;848;354
10875985;821;425
10875992;629;307
10875993;725;318
10876002;602;227
10876005;1557;281
10876016;730;383
10876019;874;427
10876022;800;380
10876026;762;349
10876030;608;313
10876033;528;307
10876037;416;210
10876045;293;97
10876051;1301;331
10876055;986;204
10876060;437;240
10876064;736;328
10876068;421;216
10876072;490;215
10876074;506;233
10876085;613;247
10876088;672;294
10876102;112;36
10876106;122;32
10876113;597;223
10876119;688;212
10876126;106;27
10876128;106;27
10876165;581;183
10876169;618;190
10876175;826;290
10876177;976;462
10876182;1040;500
10876184;1034;555
10876194;1013;494
10876204;1093;531
10876207;1088;554
10876212;1013;483
10876215;1018;535
10876218;245;153
10876221;106;30
10876225;800;412
10876227;853;412
10876233;485;257
10876240;106;27
10876243;101;25
10876246;80;28
10876253;122;30
10876284;42;20
10876288;448;235
10876292;576;174
10876293;538;206
10876296;864;212
10876297;426;219
10876298;101;26
10876299;101;27
10876301;133;26
10876304;1066;529
10876307;1216;490
10876309;981;495
10876310;981;510
10876311;1157;595
10876314;1221;591
10876315;1050;560
10876316;1205;523
10876319;1114;517
10876320;1258;538
10876327;906;502
10876329;149;76
10876332;101;29
10876335;117;25
10876338;101;29
10876349;37;21
10876355;106;31
10876360;128;27
10876384;85;30
10876401;74;27
10876408;64;25
10876411;314;196
10876415;826;255
10876422;842;315
10876427;650;260
10876430;506;204
10876433;757;322
10876437;800;368
10876442;917;410
10876443;864;421
10876447;784;389
10876449;736;363
10876458;688;231
10876461;618;238
10876465;992;491
10876466;928;507
10876473;933;443
10876479;570;306
10876481;565;297
10876485;384;153
10876491;357;177
10876493;1669;550
10876499;122;29
10876503;37;20
10876508;85;26
10876511;69;24
10876512;85;27
10876517;37;19
10876519;26;23
10876521;58;23
10876526;80;23
10876529;90;24
10876533;74;24
10876539;69;25
10876545;42;21
10876549;32;21
10876552;32;18
10876558;74;24
10876561;69;25
10876564;85;28
10876567;64;22
10876571;26;18
10876575;69;25
10876579;53;20
10876582;37;19
10876583;26;17
10876585;96;24
10876587;96;27
10876590;53;22
10876599;677;340
10876605;2037;392
10876609;138;74
10876621;240;107
10876624;245;166
10876630;997;554
10876632;1050;568
10876641;960;502
10876645;1066;499
10876649;1034;553
10876652;1040;547
10876655;1162;555
10876658;1098;534
10876665;176;75
10876668;106;27
10876670;234;150
10876671;970;392
10876672;1045;446
10876674;1045;460
10876676;944;438
10876677;917;419
10876681;1104;472
10876682;538;294
10876683;576;289
10876688;602;279
10876691;112;27
10876692;122;29
10876697;69;24
10876702;26;21
10876703;32;21
10876704;85;27
10876705;37;18
10876708;69;24
10876710;101;29
10876713;85;23
10876719;32;20
10876756;1173;257
10876759;794;261
10876760;602;297
10876764;106;27
10876766;64;21
10876769;32;19
10876771;26;19
10876773;112;30
10876777;53;19
10876782;85;26
10876793;32;18
10876800;32;19
10876805;96;26
10876812;32;18
10876827;58;24
10876835;32;20
10876841;37;17
10876844;112;29
10876849;1109;543
10876850;1098;575
10876851;1034;526
10876852;1066;506
10876853;997;481
10876855;997;482
10876856;1104;561
10876857;981;472
10876858;1018;547
10876859;1130;487
10876860;1088;516
10876864;149;32
10876865;117;27
10876866;128;26
10876869;117;25
10876873;26;20
10876876;42;22
10876882;53;19
10876885;96;28
10876889;37;18
10876893;58;26
10876896;26;19
10876898;69;25
10876901;80;26
10876903;80;25
10876905;64;23
10876907;64;23
10876908;42;23
10876913;32;19
10876916;37;20
10876917;48;17
10876918;58;23
10876921;32;24
10876922;32;19
10876924;37;24
10876926;32;18
10876927;64;26
10876928;90;29
10876930;85;25
10876931;58;25
10876935;32;23
10876936;37;20
10876940;42;20
10876942;53;25
10876947;245;167
10876950;618;302
10876953;496;153
10876957;448;167
10876963;442;193
10876968;816;305
10876973;810;376
10876978;778;405
10876985;762;255
10876990;560;227
10876998;672;341
10877002;784;438
10877008;544;268
10877019;1941;397
10877026;176;110
10877027;128;27
10877029;101;26
10877036;69;26
10877039;106;24
10877042;37;19
10877044;101;22
10877046;90;24
10877048;48;21
10877050;37;19
10877052;64;24
10877055;90;29
10877063;208;118
10877067;469;276
10877069;538;269
10877072;458;189
10877077;976;480
10877078;1157;575
10877080;1141;616
10877085;1210;524
10877096;1370;572
10877100;1146;564
10877105;965;490
10877108;1402;560
10877110;1269;611
10877112;320;185
10877114;832;217
10877116;784;398
10877118;1013;469
10877131;160;126
10877132;320;158
10877137;832;238
10877144;544;187
10877150;645;212
10877153;554;175
10877159;1237;242
10877162;714;202
10877171;501;183
10877173;485;196
10877181;1184;241
10877186;522;200
10877188;1424;285
10877196;1424;318
10877198;437;206
10877205;1738;313
10877207;853;234
10877212;421;229
10877215;784;303
10877218;581;235
10877222;1264;502
10877228;986;511
10877231;1066;552
10877235;1168;577
10877236;1109;521
10877237;1200;485
10877240;1237;497
10877242;1008;524
10877245;1194;574
10877248;1109;560
10877249;1136;545
10877251;1040;519
10877254;1029;521
10877255;112;26
10877261;1248;471
10877263;906;460
10877270;730;333
10877291;677;329
10877294;576;236
10877295;677;272
10877296;533;246
10877298;624;240
10877299;426;216
10877300;501;220
10877303;592;247
10877304;597;243
10877306;106;26
10877307;106;31
10877317;74;28
10877324;106;30
10877329;96;25
10877332;37;21
10877336;880;222
10877337;965;218
10877339;709;220
10877340;624;210
10877341;1008;215
10877342;768;267
10877344;656;201
10877346;826;207
10877350;538;205
10877354;474;237
10877360;773;363
10877362;1104;562
10877364;1178;549
10877367;1157;495
10877371;1104;518
10877372;1088;564
10877374;1114;587
10877377;1061;546
10877381;117;29
10877383;869;444
10877384;880;439
10877385;853;416
10877387;1109;472
10877389;629;344
10877392;549;233
10877393;522;238
10877394;592;255
10877396;26;16
10877404;69;23
10877407;85;25
10877408;96;27
10877409;74;26
10877418;522;232
10877421;85;30
10877423;74;22
10877425;1264;246
10877426;1125;217
10877428;853;211
10877431;848;251
10877435;704;247
10877436;448;212
10877440;549;168
10877445;1397;274
10877446;469;212
10877450;384;183
10877454;458;219
10877462;565;232
10877471;480;173
10877475;693;189
10877477;704;214
10877482;741;223
10877486;640;216
10877488;1338;295
10877494;336;132
10877496;544;364
10877501;661;289
10877507;1072;553
10877510;1066;565
10877512;1237;543
10877514;1093;519
10877517;1040;542
10877519;1013;574
10877521;1104;569
10877522;992;532
10877529;1082;536
10877532;1104;591
10877533;773;326
10877537;981;350
10877538;917;411
10877539;922;450
10877540;1066;488
10877542;1050;534
10877544;949;470
10877545;1413;411
10877547;714;252
10877549;474;247
10877552;101;28
10877553;106;27
10877555;42;24
10877556;74;29
10877558;80;27
10877560;32;19
10877563;101;30
10877564;32;19
10877570;64;20
10877572;96;27
10877574;90;28
10877577;96;27
10877581;64;24
10877583;90;25
10877585;58;20
10877587;96;28
10877590;80;18
10877593;32;18
10877596;85;27
10877597;80;26
10877598;42;21
10877599;48;25
10877606;64;24
10877619;106;30
10877631;96;28
10877640;101;28
10877653;48;21
10877668;96;26
10877678;106;26
10877680;74;25
10877683;474;184
10877684;1093;228
10877686;501;273
10877689;282;105
10877692;101;26
10877701;26;19
10877711;32;20
10877713;42;17
10877714;42;23
10877719;74;28
10877721;80;26
10877722;58;21
10877738;26;120
10877745;26;20
10877756;32;19
10877767;26;19
10877790;58;23
10877802;26;18
10877806;64;25
10877817;1013;515
10877820;1050;545
10877822;1269;558
10877823;1072;541
10877826;1056;552
10877827;1056;528
10877828;1296;570
10877835;1114;564
10877837;1114;535
10877838;778;371
10877840;202;126
10877842;106;27
10877847;80;25
10877852;58;24
10877855;90;25
10877858;58;24
10877859;26;23
10877865;90;27
10877869;202;148
10877875;528;205
10877880;693;206
10877887;240;119
10877893;533;262
10877896;133;54
10877900;106;25
10877906;32;19
10877910;64;21
10877918;122;27
10877925;112;32
10877933;32;20
10877936;26;19
10877939;85;26
10877941;58;23
10877944;64;26
10877947;32;21
10877951;53;21
10877956;80;29
10877959;74;23
10877966;37;19
10877969;26;20
10877971;37;20
10877977;90;25
10877980;58;20
10877983;101;29
10877992;32;20
10877995;64;21
10877997;32;20
10878005;69;26
10878007;32;20
10878015;37;18
10878018;85;25
10878021;26;18
10878024;32;19
10878036;37;17
10878047;37;20
10878056;32;17
10878069;112;25
10878082;32;18
10878088;64;22
10878097;21;20
10878099;26;22
10878103;42;22
10878106;74;25
10878107;26;19
10878112;42;22
10878122;58;24
10878488;117;25
10878490;117;27
10878491;112;27
10878493;106;27
10878499;85;27
10878504;58;22
10878508;69;23
10878519;96;25
10878523;48;20
10878524;90;27
10878526;90;27
10878527;192;104
10878529;464;184
10878532;842;227
10878533;394;155
10878535;458;246
10878536;1056;298
10878537;1205;578
10878538;1173;545
10878539;1360;621
10878540;1429;649
10878542;965;476
10878543;1141;521
10878546;986;525
10878549;1157;631
10878550;789;406
10878551;133;39
10878552;112;26
10878554;106;26
10878555;26;20
10878556;37;20
10878559;48;21
10879591;117;29
10879596;106;25
10879598;101;26
10879610;37;21
10879617;538;184
10879618;741;203
10879619;773;222
10879624;1066;487
10879626;1136;588
10879628;1077;556
10879631;117;29
10879633;112;29
10879637;1066;469
10879643;949;456
10879646;1008;453
10879647;896;476
10879650;826;435
10879652;1008;419
10879656;960;421
10879658;805;382
10879660;794;376
10879664;144;70
10879668;101;31
10879671;138;27
10879672;298;241
10879674;586;285
10879679;816;376
10879686;549;209
10879690;864;417
10879694;933;489
10879703;1312;576
10879786;101;26
10879788;106;25
10879789;128;25
10879790;117;27
10879793;106;25
10879795;128;26
10879796;106;25
10879800;58;19
10879804;80;25
10879808;101;26
10879812;85;27
10879816;37;19
10879820;69;23
10879823;32;21
10879830;64;25
10879834;69;23
10879838;32;21
10879842;101;25
10879844;80;27
10879846;80;23
10879847;106;26
10879850;42;23
10879852;32;22
10879854;74;24
10879861;74;22
10879868;101;27
10879880;85;24
10879901;560;141
10879904;325;140
10879909;682;187
10879912;624;215
10879916;624;323
10879921;154;60
10879924;416;206
10879928;416;201
10879932;800;380
10879936;1162;586
10879941;1066;500
10879945;944;464
10879949;938;457
10879955;960;488
10879961;1040;541
10879964;1184;520
10879965;1093;491
10879969;858;453
10879971;1002;505
10879975;1077;556
10879978;1173;594
10879983;981;569
10879984;1082;564
10879990;320;239
10879997;133;26
10880000;117;26
10880006;37;23
10880012;69;28
10880018;26;21
10880024;42;25
10880028;32;28
10880032;181;116
10880037;800;424
10880039;762;321
10880044;576;254
10880046;122;27
10880049;128;28
10880050;96;27
10880055;37;22
10880060;32;22
10880065;26;21
10880118;64;27
10880129;213;166
10880141;752;394
10880143;752;389
10880147;1322;250
10880152;666;237
10880154;853;362
10880157;693;355
10880158;634;317
10880160;586;162
10880161;293;139
10880167;890;283
10880169;570;252
10880172;597;256
10880174;517;227
10880175;624;229
10880179;490;249
10880180;469;215
10880181;576;229
10880186;485;253
10880187;485;238
10880188;448;212
10880189;464;231
10880193;410;201
10880194;517;214
10880195;416;200
10880196;432;196
10880200;405;219
10880201;522;234
10880202;549;268
10880211;101;28
10880212;106;26
10880213;122;25
10880215;106;27
10880216;122;26
10880217;117;27
10880220;42;23
10880228;58;22
10880231;101;31
10880233;90;28
10880236;32;19
10880238;538;331
10880239;293;124
10880242;298;142
10880243;512;194
10880246;506;169
10880247;453;156
10880248;352;167
10880249;672;172
10880250;474;162
10880252;384;173
10880253;437;188
10880254;880;249
10880255;704;197
10880256;1338;391
10880259;117;25
10880260;112;28
10880261;122;27
10880262;112;26
10880266;42;19
10880268;170;122
10880269;698;177
10880271;1354;223
10880272;378;174
10880273;1301;334
10880274;602;191
10880275;1034;231
10880277;1120;249
10880278;394;187
10880279;842;172
10880281;160;90
10880282;1002;495
10880284;1173;551
10880286;1008;530
10880287;970;504
10880288;1130;516
10880290;1002;459
10880292;1034;494
10880294;1034;513
10880295;917;485
10880296;1050;517
10880298;981;504
10880300;1120;511
10880302;1013;503
10880303;1040;490
10880304;1056;507
10880306;901;528
10880308;1114;546
10880310;933;480
10880312;410;334
10880313;106;27
10880316;96;28
10880324;32;19
10880332;58;24
10880333;42;18
10880336;85;27
10880340;85;24
10880349;80;25
10880360;53;22
10880372;48;23
10880384;32;19
10880397;106;25
10880413;101;27
10880424;32;23
10880435;149;93
10880438;325;230
10880442;704;238
10880449;394;177
10880452;357;144
10880457;464;179
10880459;592;207
10880461;485;170
10880464;586;284
10880467;853;381
10880470;778;395
10880473;826;427
10880481;858;305
10880485;549;214
10880488;288;130
10880490;602;172
10880497;725;350
10880500;864;463
10880502;816;435
10880510;432;209
10880515;448;164
